WKT,fishing_category_FO,mw_fishinghours,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-39.2 63.4,-39.2 63.45,-39.15 63.45,-39.15 63.4,-39.2 63.4))",Otter,10.29,Greenland Sea,55B0,7603:239:141:2,63.425,-39.175
"POLYGON ((-36.45 64.4,-36.45 64.45,-36.4 64.45,-36.4 64.4,-36.45 64.4))",Otter,0.9,Greenland Sea,57B3,7603:246:144:1,64.425,-36.425
"POLYGON ((-29.9 65.65,-29.9 65.7,-29.85 65.7,-29.85 65.65,-29.9 65.65))",Otter,34.28622,Greenland Sea,60C0,7602:459:468:4,65.675,-29.875
"POLYGON ((-29.85 65.6,-29.85 65.65,-29.8 65.65,-29.8 65.6,-29.85 65.6))",Otter,7.03148,Greenland Sea,60C0,7602:459:468:1,65.625,-29.825
"POLYGON ((-26.55 67.15,-26.55 67.2,-26.5 67.2,-26.5 67.15,-26.55 67.15))",Otter,0.75,Greenland Sea,63C3,7602:476:215:3,67.175,-26.525
"POLYGON ((-29.9 65.7,-29.9 65.75,-29.85 65.75,-29.85 65.7,-29.9 65.7))",Otter,61.54136,Greenland Sea,60C0,7602:459:478:2,65.725,-29.875
"POLYGON ((-39.55 63.15,-39.55 63.2,-39.5 63.2,-39.5 63.15,-39.55 63.15))",Otter,0.75,Greenland Sea,55B0,7603:239:215:3,63.175,-39.525
"POLYGON ((-39 63.5,-39 63.55,-38.95 63.55,-38.95 63.5,-39 63.5))",Otter,0.48,Greenland Sea,56B1,7603:238:459:2,63.525,-38.975
"POLYGON ((-29.95 65.55,-29.95 65.6,-29.9 65.6,-29.9 65.55,-29.95 65.55))",Otter,2.45918,Greenland Sea,60C0,7602:459:459:3,65.575,-29.925
"POLYGON ((-30.45 66.5,-30.45 66.55,-30.4 66.55,-30.4 66.5,-30.45 66.5))",Otter,2.698125,Greenland Sea,62B9,7603:360:354:1,66.525,-30.425
"POLYGON ((-37.7 63.45,-37.7 63.5,-37.65 63.5,-37.65 63.45,-37.7 63.45))",Otter,2.525,Greenland Sea,55B2,7603:237:246:4,63.475,-37.675
"POLYGON ((-35.65 64.4,-35.65 64.45,-35.6 64.45,-35.6 64.4,-35.65 64.4))",Otter,4.87,Greenland Sea,57B4,7603:245:246:1,64.425,-35.625
"POLYGON ((-37.05 64.45,-37.05 64.5,-37 64.5,-37 64.45,-37.05 64.45))",Otter,3.03333333333333,Greenland Sea,57B2,7603:247:140:3,64.475,-37.025
"POLYGON ((-30.45 66.45,-30.45 66.5,-30.4 66.5,-30.4 66.45,-30.45 66.45))",Otter,4.1294083325,Greenland Sea,61B9,7603:360:144:3,66.475,-30.425
"POLYGON ((-24.95 68.3,-24.95 68.35,-24.9 68.35,-24.9 68.3,-24.95 68.3))",Otter,8.035,Greenland Sea,65C5,7602:384:239:1,68.325,-24.925
"POLYGON ((-30.55 66.35,-30.55 66.4,-30.5 66.4,-30.5 66.35,-30.55 66.35))",Otter,5.125,Greenland Sea,61B9,7603:360:235:3,66.375,-30.525
"POLYGON ((-36 64.35,-36 64.4,-35.95 64.4,-35.95 64.35,-36 64.35))",Otter,1.8,Greenland Sea,57B4,7603:245:239:4,64.375,-35.975
"POLYGON ((-30.25 65.6,-30.25 65.65,-30.2 65.65,-30.2 65.6,-30.25 65.6))",Otter,7.21,Greenland Sea,60B9,7603:350:362:1,65.625,-30.225
"POLYGON ((-30.6 65.45,-30.6 65.5,-30.55 65.5,-30.55 65.45,-30.6 65.45))",Otter,8.05,Greenland Sea,59B9,7603:350:245:4,65.475,-30.575
"POLYGON ((-30.7 66.55,-30.7 66.6,-30.65 66.6,-30.65 66.55,-30.7 66.55))",Otter,3.37925,Greenland Sea,62B9,7603:360:456:4,66.575,-30.675
"POLYGON ((-35.2 64.55,-35.2 64.6,-35.15 64.6,-35.15 64.55,-35.2 64.55))",Otter,20.2,Greenland Sea,58B4,7603:245:351:4,64.575,-35.175
"POLYGON ((-40.45 62.35,-40.45 62.4,-40.4 62.4,-40.4 62.35,-40.45 62.35))",Otter,43.5460833333333,Greenland Sea,53A3,7604:120:134:3,62.375,-40.425
"POLYGON ((-30.45 66.15,-30.45 66.2,-30.4 66.2,-30.4 66.15,-30.45 66.15))",Otter,3.28540833325,Greenland Sea,61B9,7603:360:114:3,66.175,-30.425
"POLYGON ((-30.7 65.95,-30.7 66.0,-30.65 66.0,-30.65 65.95,-30.7 65.95))",Otter,7.68125,Greenland Sea,60B9,7603:350:496:4,65.975,-30.675
"POLYGON ((-40.5 62.05,-40.5 62.1,-40.45 62.1,-40.45 62.05,-40.5 62.05))",Otter,4.105,Greenland Sea,53A3,7604:120:104:4,62.075,-40.475
"POLYGON ((-26.05 67.5,-26.05 67.55,-26 67.55,-26 67.5,-26.05 67.5))",Otter,14.775,Greenland Sea,64C3,7602:476:350:1,67.525,-26.025
"POLYGON ((-30.95 65.5,-30.95 65.55,-30.9 65.55,-30.9 65.5,-30.95 65.5))",Otter,15.37402,Greenland Sea,60B9,7603:350:459:1,65.525,-30.925
"POLYGON ((-30.5 66.9,-30.5 66.95,-30.45 66.95,-30.45 66.9,-30.5 66.9))",Otter,0.912,Greenland Sea,62B9,7603:360:394:2,66.925,-30.475
"POLYGON ((-34.45 65.7,-34.45 65.75,-34.4 65.75,-34.4 65.7,-34.45 65.7))",Otter,0.608375,Greenland Sea,60B5,7603:354:374:1,65.725,-34.425
"POLYGON ((-34.25 64.95,-34.25 65.0,-34.2 65.0,-34.2 64.95,-34.25 64.95))",Otter,1,Greenland Sea,58B5,7603:144:392:3,64.975,-34.225
"POLYGON ((-34.4 64.9,-34.4 64.95,-34.35 64.95,-34.35 64.9,-34.4 64.9))",Otter,1,Greenland Sea,58B5,7603:144:393:2,64.925,-34.375
"POLYGON ((-30.85 66.65,-30.85 66.7,-30.8 66.7,-30.8 66.65,-30.85 66.65))",Otter,0.608375,Greenland Sea,62B9,7603:360:468:3,66.675,-30.825
"POLYGON ((-40.3 62.1,-40.3 62.15,-40.25 62.15,-40.25 62.1,-40.3 62.1))",Otter,17.54,Greenland Sea,53A3,7604:120:112:2,62.125,-40.275
"POLYGON ((-30.4 66.3,-30.4 66.35,-30.35 66.35,-30.35 66.3,-30.4 66.3))",Otter,13.1961333325,Greenland Sea,61B9,7603:360:133:2,66.325,-30.375
"POLYGON ((-38.95 63.35,-38.95 63.4,-38.9 63.4,-38.9 63.35,-38.95 63.35))",Otter,0.9,Greenland Sea,55B1,7603:238:239:3,63.375,-38.925
"POLYGON ((-30.3 66.2,-30.3 66.25,-30.25 66.25,-30.25 66.2,-30.3 66.2))",Otter,1.845,Greenland Sea,61B9,7603:360:122:2,66.225,-30.275
"POLYGON ((-30.75 65.95,-30.75 66.0,-30.7 66.0,-30.7 65.95,-30.75 65.95))",Otter,5.8751583325,Greenland Sea,60B9,7603:350:497:3,65.975,-30.725
"POLYGON ((-40.85 62.1,-40.85 62.15,-40.8 62.15,-40.8 62.1,-40.85 62.1))",Otter,3.4325,Greenland Sea,53A3,7604:120:218:1,62.125,-40.825
"POLYGON ((-35.55 64.65,-35.55 64.7,-35.5 64.7,-35.5 64.65,-35.55 64.65))",Otter,0.9,Greenland Sea,58B4,7603:245:465:3,64.675,-35.525
"POLYGON ((-30.55 66.25,-30.55 66.3,-30.5 66.3,-30.5 66.25,-30.55 66.25))",Otter,2.32125,Greenland Sea,61B9,7603:360:225:3,66.275,-30.525
"POLYGON ((-40.2 62.05,-40.2 62.1,-40.15 62.1,-40.15 62.05,-40.2 62.05))",Otter,28.835,Greenland Sea,53A3,7604:120:101:4,62.075,-40.175
"POLYGON ((-30.45 65.5,-30.45 65.55,-30.4 65.55,-30.4 65.5,-30.45 65.5))",Otter,14.2722,Greenland Sea,60B9,7603:350:354:1,65.525,-30.425
"POLYGON ((-39.25 63.3,-39.25 63.35,-39.2 63.35,-39.2 63.3,-39.25 63.3))",Otter,84.4016666666667,Greenland Sea,55B0,7603:239:132:1,63.325,-39.225
"POLYGON ((-40.6 62.35,-40.6 62.4,-40.55 62.4,-40.55 62.35,-40.6 62.35))",Otter,7.895,Greenland Sea,53A3,7604:120:235:4,62.375,-40.575
"POLYGON ((-38.9 63.5,-38.9 63.55,-38.85 63.55,-38.85 63.5,-38.9 63.5))",Otter,0.93,Greenland Sea,56B1,7603:238:458:2,63.525,-38.875
"POLYGON ((-25.9 67.55,-25.9 67.6,-25.85 67.6,-25.85 67.55,-25.9 67.55))",Otter,57.6425,Greenland Sea,64C4,7602:475:458:4,67.575,-25.875
"POLYGON ((-37.05 62.85,-37.05 62.9,-37 62.9,-37 62.85,-37.05 62.85))",Otter,0.1875,Greenland Sea,54B2,7603:227:380:3,62.875,-37.025
"POLYGON ((-23.65 68.65,-23.65 68.7,-23.6 68.7,-23.6 68.65,-23.65 68.65))",Otter,7.605,Greenland Sea,66C6,7602:383:466:3,68.675,-23.625
"POLYGON ((-39.45 63.25,-39.45 63.3,-39.4 63.3,-39.4 63.25,-39.45 63.25))",Otter,254.154333333333,Greenland Sea,55B0,7603:239:124:3,63.275,-39.425
"POLYGON ((-36 64.1,-36 64.15,-35.95 64.15,-35.95 64.1,-36 64.1))",Otter,5.43,Greenland Sea,57B4,7603:245:219:2,64.125,-35.975
"POLYGON ((-30.7 66.0,-30.7 66.05,-30.65 66.05,-30.65 66.0,-30.7 66.0))",Otter,25.557,Greenland Sea,61B9,7603:360:206:2,66.025,-30.675
"POLYGON ((-30.75 65.9,-30.75 65.95,-30.7 65.95,-30.7 65.9,-30.75 65.9))",Otter,3.5406583325,Greenland Sea,60B9,7603:350:497:1,65.925,-30.725
"POLYGON ((-39.8 63.3,-39.8 63.35,-39.75 63.35,-39.75 63.3,-39.8 63.3))",Otter,0.93,Greenland Sea,55B0,7603:239:237:2,63.325,-39.775
"POLYGON ((-24.85 68.35,-24.85 68.4,-24.8 68.4,-24.8 68.35,-24.85 68.35))",Otter,11.095,Greenland Sea,65C5,7602:384:238:3,68.375,-24.825
"POLYGON ((-29.6 65.75,-29.6 65.8,-29.55 65.8,-29.55 65.75,-29.6 65.75))",Otter,16.28648,Greenland Sea,60C0,7602:459:475:4,65.775,-29.575
"POLYGON ((-36.3 63.9,-36.3 63.95,-36.25 63.95,-36.25 63.9,-36.3 63.9))",Otter,4.08333333333333,Greenland Sea,56B3,7603:236:392:2,63.925,-36.275
"POLYGON ((-40.45 62.55,-40.45 62.6,-40.4 62.6,-40.4 62.55,-40.45 62.55))",Otter,0.75,Greenland Sea,54A3,7604:120:354:3,62.575,-40.425
"POLYGON ((-22.5 69.1,-22.5 69.15,-22.45 69.15,-22.45 69.1,-22.5 69.1))",Otter,3.15,Greenland Sea,67C7,7602:392:114:2,69.125,-22.475
"POLYGON ((-30.65 65.6,-30.65 65.65,-30.6 65.65,-30.6 65.6,-30.65 65.6))",Otter,1.72008,Greenland Sea,60B9,7603:350:466:1,65.625,-30.625
"POLYGON ((-38 63.4,-38 63.45,-37.95 63.45,-37.95 63.4,-38 63.4))",Otter,19.3716666666667,Greenland Sea,55B2,7603:237:249:2,63.425,-37.975
"POLYGON ((-35.4 64.3,-35.4 64.35,-35.35 64.35,-35.35 64.3,-35.4 64.3))",Otter,5.83333333333333,Greenland Sea,57B4,7603:245:133:2,64.325,-35.375
"POLYGON ((-37.7 64.4,-37.7 64.45,-37.65 64.45,-37.65 64.4,-37.7 64.4))",Otter,0.93,Greenland Sea,57B2,7603:247:246:2,64.425,-37.675
"POLYGON ((-30.25 65.65,-30.25 65.7,-30.2 65.7,-30.2 65.65,-30.25 65.65))",Otter,0.9,Greenland Sea,60B9,7603:350:362:3,65.675,-30.225
"POLYGON ((-26.45 67.2,-26.45 67.25,-26.4 67.25,-26.4 67.2,-26.45 67.2))",Otter,2.55,Greenland Sea,63C3,7602:476:124:1,67.225,-26.425
"POLYGON ((-24.95 68.35,-24.95 68.4,-24.9 68.4,-24.9 68.35,-24.95 68.35))",Otter,9.19,Greenland Sea,65C5,7602:384:239:3,68.375,-24.925
"POLYGON ((-30.6 66.4,-30.6 66.45,-30.55 66.45,-30.55 66.4,-30.6 66.4))",Otter,0.58875,Greenland Sea,61B9,7603:360:245:2,66.425,-30.575
"POLYGON ((-30.6 66.35,-30.6 66.4,-30.55 66.4,-30.55 66.35,-30.6 66.35))",Otter,2.3345,Greenland Sea,61B9,7603:360:235:4,66.375,-30.575
"POLYGON ((-22.4 69.1,-22.4 69.15,-22.35 69.15,-22.35 69.1,-22.4 69.1))",Otter,0.775,Greenland Sea,67C7,7602:392:113:2,69.125,-22.375
"POLYGON ((-30.6 66.3,-30.6 66.35,-30.55 66.35,-30.55 66.3,-30.6 66.3))",Otter,0.9225,Greenland Sea,61B9,7603:360:235:2,66.325,-30.575
"POLYGON ((-30.1 65.45,-30.1 65.5,-30.05 65.5,-30.05 65.45,-30.1 65.45))",Otter,1.62,Greenland Sea,59B9,7603:350:140:4,65.475,-30.075
"POLYGON ((-30.65 66.7,-30.65 66.75,-30.6 66.75,-30.6 66.7,-30.65 66.7))",Otter,3.5406583325,Greenland Sea,62B9,7603:360:476:1,66.725,-30.625
"POLYGON ((-32.9 64.55,-32.9 64.6,-32.85 64.6,-32.85 64.55,-32.9 64.55))",Otter,0.8825,Greenland Sea,58B7,7603:142:458:4,64.575,-32.875
"POLYGON ((-40 62.4,-40 62.45,-39.95 62.45,-39.95 62.4,-40 62.4))",Otter,0.7125,Greenland Sea,53B0,7603:229:249:2,62.425,-39.975
"POLYGON ((-31.4 65.45,-31.4 65.5,-31.35 65.5,-31.35 65.45,-31.4 65.45))",Otter,0.9,Greenland Sea,59B8,7603:351:143:4,65.475,-31.375
"POLYGON ((-39.95 62.3,-39.95 62.35,-39.9 62.35,-39.9 62.3,-39.95 62.3))",Otter,0.75,Greenland Sea,53B0,7603:229:239:1,62.325,-39.925
"POLYGON ((-30 65.65,-30 65.7,-29.95 65.7,-29.95 65.65,-30 65.65))",Otter,54.263,Greenland Sea,60C0,7602:459:469:4,65.675,-29.975
"POLYGON ((-35.15 64.55,-35.15 64.6,-35.1 64.6,-35.1 64.55,-35.15 64.55))",Otter,33.2,Greenland Sea,58B4,7603:245:351:3,64.575,-35.125
"POLYGON ((-40.6 62.2,-40.6 62.25,-40.55 62.25,-40.55 62.2,-40.6 62.2))",Otter,21.14,Greenland Sea,53A3,7604:120:225:2,62.225,-40.575
"POLYGON ((-40.7 62.35,-40.7 62.4,-40.65 62.4,-40.65 62.35,-40.7 62.35))",Otter,0.775,Greenland Sea,53A3,7604:120:236:4,62.375,-40.675
"POLYGON ((-36.05 64.2,-36.05 64.25,-36 64.25,-36 64.2,-36.05 64.2))",Otter,4,Greenland Sea,57B3,7603:246:120:1,64.225,-36.025
"POLYGON ((-40.25 62.45,-40.25 62.5,-40.2 62.5,-40.2 62.45,-40.25 62.45))",Otter,1.675,Greenland Sea,53A3,7604:120:142:3,62.475,-40.225
"POLYGON ((-35.55 64.55,-35.55 64.6,-35.5 64.6,-35.5 64.55,-35.55 64.55))",Otter,0.45,Greenland Sea,58B4,7603:245:455:3,64.575,-35.525
"POLYGON ((-36.05 64.3,-36.05 64.35,-36 64.35,-36 64.3,-36.05 64.3))",Otter,1.86,Greenland Sea,57B3,7603:246:130:1,64.325,-36.025
"POLYGON ((-22.95 69.15,-22.95 69.2,-22.9 69.2,-22.9 69.15,-22.95 69.15))",Otter,0.93,Greenland Sea,67C7,7602:392:219:3,69.175,-22.925
"POLYGON ((-30.45 66.2,-30.45 66.25,-30.4 66.25,-30.4 66.2,-30.45 66.2))",Otter,4.38965,Greenland Sea,61B9,7603:360:124:1,66.225,-30.425
"POLYGON ((-40.75 62.5,-40.75 62.55,-40.7 62.55,-40.7 62.5,-40.75 62.5))",Otter,0.9,Greenland Sea,54A3,7604:120:457:1,62.525,-40.725
"POLYGON ((-40.35 62.3,-40.35 62.35,-40.3 62.35,-40.3 62.3,-40.35 62.3))",Otter,11.6,Greenland Sea,53A3,7604:120:133:1,62.325,-40.325
"POLYGON ((-30.9 65.9,-30.9 65.95,-30.85 65.95,-30.85 65.9,-30.9 65.9))",Otter,2.3345,Greenland Sea,60B9,7603:350:498:2,65.925,-30.875
"POLYGON ((-35.1 64.5,-35.1 64.55,-35.05 64.55,-35.05 64.5,-35.1 64.5))",Otter,14.0666666666667,Greenland Sea,58B4,7603:245:350:2,64.525,-35.075
"POLYGON ((-23.45 68.75,-23.45 68.8,-23.4 68.8,-23.4 68.75,-23.45 68.75))",Otter,3.54,Greenland Sea,66C6,7602:383:374:3,68.775,-23.425
"POLYGON ((-40.15 62.05,-40.15 62.1,-40.1 62.1,-40.1 62.05,-40.15 62.05))",Otter,27.025,Greenland Sea,53A3,7604:120:101:3,62.075,-40.125
"POLYGON ((-25.75 67.9,-25.75 67.95,-25.7 67.95,-25.7 67.9,-25.75 67.9))",Otter,18.94,Greenland Sea,64C4,7602:475:497:1,67.925,-25.725
"POLYGON ((-34.2 64.95,-34.2 65.0,-34.15 65.0,-34.15 64.95,-34.2 64.95))",Otter,1,Greenland Sea,58B5,7603:144:391:4,64.975,-34.175
"POLYGON ((-30.8 65.6,-30.8 65.65,-30.75 65.65,-30.75 65.6,-30.8 65.6))",Otter,2.61992,Greenland Sea,60B9,7603:350:467:2,65.625,-30.775
"POLYGON ((-29.45 65.95,-29.45 66.0,-29.4 66.0,-29.4 65.95,-29.45 65.95))",Otter,0.9,Greenland Sea,60C0,7602:459:394:3,65.975,-29.425
"POLYGON ((-39.15 63.4,-39.15 63.45,-39.1 63.45,-39.1 63.4,-39.15 63.4))",Otter,9.13,Greenland Sea,55B0,7603:239:141:1,63.425,-39.125
"POLYGON ((-26.55 67.3,-26.55 67.35,-26.5 67.35,-26.5 67.3,-26.55 67.3))",Otter,23.375,Greenland Sea,63C3,7602:476:235:1,67.325,-26.525
"POLYGON ((-30.15 66.5,-30.15 66.55,-30.1 66.55,-30.1 66.5,-30.15 66.5))",Otter,0.456,Greenland Sea,62B9,7603:360:351:1,66.525,-30.125
"POLYGON ((-40.45 61.95,-40.45 62.0,-40.4 62.0,-40.4 61.95,-40.45 61.95))",Otter,0.93,Greenland Sea,52A3,7604:110:394:3,61.975,-40.425
"POLYGON ((-31.05 65.5,-31.05 65.55,-31 65.55,-31 65.5,-31.05 65.5))",Otter,15.74336,Greenland Sea,60B8,7603:351:350:1,65.525,-31.025
"POLYGON ((-25.05 68.3,-25.05 68.35,-25 68.35,-25 68.3,-25.05 68.3))",Otter,9.4075,Greenland Sea,65C4,7602:485:130:1,68.325,-25.025
"POLYGON ((-37.75 63.4,-37.75 63.45,-37.7 63.45,-37.7 63.4,-37.75 63.4))",Otter,3.25,Greenland Sea,55B2,7603:237:247:1,63.425,-37.725
"POLYGON ((-39.6 63.2,-39.6 63.25,-39.55 63.25,-39.55 63.2,-39.6 63.2))",Otter,76.0716666666667,Greenland Sea,55B0,7603:239:225:2,63.225,-39.575
"POLYGON ((-24.9 68.35,-24.9 68.4,-24.85 68.4,-24.85 68.35,-24.9 68.35))",Otter,27.995,Greenland Sea,65C5,7602:384:238:4,68.375,-24.875
"POLYGON ((-31.4 65.5,-31.4 65.55,-31.35 65.55,-31.35 65.5,-31.4 65.5))",Otter,0.9,Greenland Sea,60B8,7603:351:353:2,65.525,-31.375
"POLYGON ((-40.65 62.4,-40.65 62.45,-40.6 62.45,-40.6 62.4,-40.65 62.4))",Otter,3.48,Greenland Sea,53A3,7604:120:246:1,62.425,-40.625
"POLYGON ((-39.3 63.35,-39.3 63.4,-39.25 63.4,-39.25 63.35,-39.3 63.35))",Otter,12.795,Greenland Sea,55B0,7603:239:132:4,63.375,-39.275
"POLYGON ((-26.5 67.2,-26.5 67.25,-26.45 67.25,-26.45 67.2,-26.5 67.2))",Otter,5.185,Greenland Sea,63C3,7602:476:124:2,67.225,-26.475
"POLYGON ((-36.15 65.1,-36.15 65.15,-36.1 65.15,-36.1 65.1,-36.15 65.1))",Otter,3.2,Greenland Sea,59B3,7603:456:111:1,65.125,-36.125
"POLYGON ((-22.6 69.1,-22.6 69.15,-22.55 69.15,-22.55 69.1,-22.6 69.1))",Otter,2.425,Greenland Sea,67C7,7602:392:215:2,69.125,-22.575
"POLYGON ((-39.1 63.5,-39.1 63.55,-39.05 63.55,-39.05 63.5,-39.1 63.5))",Otter,0.9,Greenland Sea,56B0,7603:239:350:2,63.525,-39.075
"POLYGON ((-30.4 66.7,-30.4 66.75,-30.35 66.75,-30.35 66.7,-30.4 66.7))",Otter,1.756,Greenland Sea,62B9,7603:360:373:2,66.725,-30.375
"POLYGON ((-30.75 65.5,-30.75 65.55,-30.7 65.55,-30.7 65.5,-30.75 65.5))",Otter,8.61916,Greenland Sea,60B9,7603:350:457:1,65.525,-30.725
"POLYGON ((-30.55 66.6,-30.55 66.65,-30.5 66.65,-30.5 66.6,-30.55 66.6))",Otter,1.51595,Greenland Sea,62B9,7603:360:465:1,66.625,-30.525
"POLYGON ((-30.55 66.55,-30.55 66.6,-30.5 66.6,-30.5 66.55,-30.55 66.55))",Otter,8.6089666675,Greenland Sea,62B9,7603:360:455:3,66.575,-30.525
"POLYGON ((-25.75 67.8,-25.75 67.85,-25.7 67.85,-25.7 67.8,-25.75 67.8))",Otter,24.02,Greenland Sea,64C4,7602:475:487:1,67.825,-25.725
"POLYGON ((-30.35 65.55,-30.35 65.6,-30.3 65.6,-30.3 65.55,-30.35 65.55))",Otter,12.86,Greenland Sea,60B9,7603:350:353:3,65.575,-30.325
"POLYGON ((-36.4 63.85,-36.4 63.9,-36.35 63.9,-36.35 63.85,-36.4 63.85))",Otter,0.75,Greenland Sea,56B3,7603:236:383:4,63.875,-36.375
"POLYGON ((-22.15 69.05,-22.15 69.1,-22.1 69.1,-22.1 69.05,-22.15 69.05))",Otter,1.74,Greenland Sea,67C7,7602:392:101:3,69.075,-22.125
"POLYGON ((-39.9 63.25,-39.9 63.3,-39.85 63.3,-39.85 63.25,-39.9 63.25))",Otter,1.525,Greenland Sea,55B0,7603:239:228:4,63.275,-39.875
"POLYGON ((-24 68.55,-24 68.6,-23.95 68.6,-23.95 68.55,-24 68.55))",Otter,7.56,Greenland Sea,66C6,7602:383:459:4,68.575,-23.975
"POLYGON ((-35.15 64.7,-35.15 64.75,-35.1 64.75,-35.1 64.7,-35.15 64.7))",Otter,25.6983333333333,Greenland Sea,58B4,7603:245:371:1,64.725,-35.125
"POLYGON ((-39.05 63.8,-39.05 63.85,-39 63.85,-39 63.8,-39.05 63.8))",Otter,0.9,Greenland Sea,56B0,7603:239:380:1,63.825,-39.025
"POLYGON ((-39.7 63.2,-39.7 63.25,-39.65 63.25,-39.65 63.2,-39.7 63.2))",Otter,226.205166666667,Greenland Sea,55B0,7603:239:226:2,63.225,-39.675
"POLYGON ((-26.45 67.25,-26.45 67.3,-26.4 67.3,-26.4 67.25,-26.45 67.25))",Otter,4.41,Greenland Sea,63C3,7602:476:124:3,67.275,-26.425
"POLYGON ((-37.8 63.55,-37.8 63.6,-37.75 63.6,-37.75 63.55,-37.8 63.55))",Otter,0.333333333333333,Greenland Sea,56B2,7603:237:457:4,63.575,-37.775
"POLYGON ((-35.65 64.6,-35.65 64.65,-35.6 64.65,-35.6 64.6,-35.65 64.6))",Otter,1.83,Greenland Sea,58B4,7603:245:466:1,64.625,-35.625
"POLYGON ((-25.7 67.9,-25.7 67.95,-25.65 67.95,-25.65 67.9,-25.7 67.9))",Otter,25.29,Greenland Sea,64C4,7602:475:496:2,67.925,-25.675
"POLYGON ((-34 65.0,-34 65.05,-33.95 65.05,-33.95 65.0,-34 65.0))",Otter,2.06666666666667,Greenland Sea,59B6,7603:353:209:2,65.025,-33.975
"POLYGON ((-32.05 64.7,-32.05 64.75,-32 64.75,-32 64.7,-32.05 64.7))",Otter,0.75,Greenland Sea,58B7,7603:142:370:1,64.725,-32.025
"POLYGON ((-24.15 68.55,-24.15 68.6,-24.1 68.6,-24.1 68.55,-24.15 68.55))",Otter,7.405,Greenland Sea,66C5,7602:384:351:3,68.575,-24.125
"POLYGON ((-30.9 66.0,-30.9 66.05,-30.85 66.05,-30.85 66.0,-30.9 66.0))",Otter,0.4712,Greenland Sea,61B9,7603:360:208:2,66.025,-30.875
"POLYGON ((-25.7 67.95,-25.7 68.0,-25.65 68.0,-25.65 67.95,-25.7 67.95))",Otter,29.105,Greenland Sea,64C4,7602:475:496:4,67.975,-25.675
"POLYGON ((-30.65 66.35,-30.65 66.4,-30.6 66.4,-30.6 66.35,-30.65 66.35))",Otter,0.58875,Greenland Sea,61B9,7603:360:236:3,66.375,-30.625
"POLYGON ((-39.05 63.55,-39.05 63.6,-39 63.6,-39 63.55,-39.05 63.55))",Otter,1.8,Greenland Sea,56B0,7603:239:350:3,63.575,-39.025
"POLYGON ((-22.1 69.05,-22.1 69.1,-22.05 69.1,-22.05 69.05,-22.1 69.05))",Otter,1.59,Greenland Sea,67C7,7602:392:100:4,69.075,-22.075
"POLYGON ((-30.55 66.3,-30.55 66.35,-30.5 66.35,-30.5 66.3,-30.55 66.3))",Otter,6.8148083325,Greenland Sea,61B9,7603:360:235:1,66.325,-30.525
"POLYGON ((-30.55 66.1,-30.55 66.15,-30.5 66.15,-30.5 66.1,-30.55 66.1))",Otter,2.668,Greenland Sea,61B9,7603:360:215:1,66.125,-30.525
"POLYGON ((-39.05 63.4,-39.05 63.45,-39 63.45,-39 63.4,-39.05 63.4))",Otter,0.75,Greenland Sea,55B0,7603:239:140:1,63.425,-39.025
"POLYGON ((-35.5 64.4,-35.5 64.45,-35.45 64.45,-35.45 64.4,-35.5 64.4))",Otter,19.40025,Greenland Sea,57B4,7603:245:144:2,64.425,-35.475
"POLYGON ((-30.4 66.35,-30.4 66.4,-30.35 66.4,-30.35 66.35,-30.4 66.35))",Otter,13.0623,Greenland Sea,61B9,7603:360:133:4,66.375,-30.375
"POLYGON ((-40.2 61.95,-40.2 62.0,-40.15 62.0,-40.15 61.95,-40.2 61.95))",Otter,3.3,Greenland Sea,52A3,7604:110:391:4,61.975,-40.175
"POLYGON ((-40.45 62.4,-40.45 62.45,-40.4 62.45,-40.4 62.4,-40.45 62.4))",Otter,99.2891666666667,Greenland Sea,53A3,7604:120:144:1,62.425,-40.425
"POLYGON ((-39.9 63.3,-39.9 63.35,-39.85 63.35,-39.85 63.3,-39.9 63.3))",Otter,0.75,Greenland Sea,55B0,7603:239:238:2,63.325,-39.875
"POLYGON ((-39.25 63.45,-39.25 63.5,-39.2 63.5,-39.2 63.45,-39.25 63.45))",Otter,0.9,Greenland Sea,55B0,7603:239:142:3,63.475,-39.225
"POLYGON ((-26.3 67.4,-26.3 67.45,-26.25 67.45,-26.25 67.4,-26.3 67.4))",Otter,62.15,Greenland Sea,63C3,7602:476:142:2,67.425,-26.275
"POLYGON ((-30.7 65.65,-30.7 65.7,-30.65 65.7,-30.65 65.65,-30.7 65.65))",Otter,0.8991,Greenland Sea,60B9,7603:350:466:4,65.675,-30.675
"POLYGON ((-30.9 65.45,-30.9 65.5,-30.85 65.5,-30.85 65.45,-30.9 65.45))",Otter,11.0592,Greenland Sea,59B9,7603:350:248:4,65.475,-30.875
"POLYGON ((-38.15 63.45,-38.15 63.5,-38.1 63.5,-38.1 63.45,-38.15 63.45))",Otter,0.75,Greenland Sea,55B1,7603:238:141:3,63.475,-38.125
"POLYGON ((-40.2 62.1,-40.2 62.15,-40.15 62.15,-40.15 62.1,-40.2 62.1))",Otter,17.705,Greenland Sea,53A3,7604:120:111:2,62.125,-40.175
"POLYGON ((-35.2 64.4,-35.2 64.45,-35.15 64.45,-35.15 64.4,-35.2 64.4))",Otter,19.7966666666667,Greenland Sea,57B4,7603:245:141:2,64.425,-35.175
